course,player,SG Category,SG Value
"Country Club of Jackson - Jackson, MS",Roberto Castro,APP,0.5
"Country Club of Jackson - Jackson, MS",Russell Knox,APP,1.04
"Country Club of Jackson - Jackson, MS",Rod Pampling,APP,-1.01
"Country Club of Jackson - Jackson, MS",Robert Streb,APP,1.27
"Country Club of Jackson - Jackson, MS",Sebastian Cappelen,APP,0.26
"Country Club of Jackson - Jackson, MS",Sean O'Hair,APP,0.15
"Country Club of Jackson - Jackson, MS",Shawn Stefani,APP,0.62
"Country Club of Jackson - Jackson, MS",Tom Hoge,APP,0.37
"Country Club of Jackson - Jackson, MS",Vaughn Taylor,APP,0.96
"Country Club of Jackson - Jackson, MS",William McGirt,APP,1.47
"TPC Summerlin - Las Vegas, NV",Aaron Baddeley,APP,-0.17
"TPC Summerlin - Las Vegas, NV",Alex Cejka,APP,0.8
"TPC Summerlin - Las Vegas, NV",Andres Gonzales,APP,-0.32
"TPC Summerlin - Las Vegas, NV",Adam Hadwin,APP,-0.58
"TPC Summerlin - Las Vegas, NV",Alex Prugh,APP,0.71
"TPC Summerlin - Las Vegas, NV",Andrew Putnam,APP,0.39
"TPC Summerlin - Las Vegas, NV",Brendon De Jonge,APP,0.52
"TPC Summerlin - Las Vegas, NV",Brice Garnett,APP,-0.28
"TPC Summerlin - Las Vegas, NV",Brooks Koepka,APP,0.25
"TPC Summerlin - Las Vegas, NV",Ben Martin,APP,1.05
"TPC Summerlin - Las Vegas, NV",Brandt Snedeker,APP,-0.09
"TPC Summerlin - Las Vegas, NV",Brendan Steele,APP,0.54
"TPC Summerlin - Las Vegas, NV",Bo Van Pelt,APP,-0.88
"TPC Summerlin - Las Vegas, NV",Charles Howell III,APP,0.62
"TPC Summerlin - Las Vegas, NV",Colt Knost,APP,1.16
"TPC Summerlin - Las Vegas, NV",Carlos Ortiz,APP,-0.94
"TPC Summerlin - Las Vegas, NV",Cameron Percy,APP,1.29
"TPC Summerlin - Las Vegas, NV",Carl Pettersson,APP,-0.08
"TPC Summerlin - Las Vegas, NV",Camilo Villegas,APP,-0.45
"TPC Summerlin - Las Vegas, NV",Derek Ernst,APP,-0.38
"TPC Summerlin - Las Vegas, NV",David Hearn,APP,2.19
"TPC Summerlin - Las Vegas, NV",D.A. Points,APP,0.8
"TPC Summerlin - Las Vegas, NV",Daniel Summerhays,APP,0.1
"TPC Summerlin - Las Vegas, NV",Erik Compton,APP,1.07
"TPC Summerlin - Las Vegas, NV",George McNeill,APP,-0.06
"TPC Summerlin - Las Vegas, NV",Harris English,APP,-0.8
"TPC Summerlin - Las Vegas, NV",Hideki Matsuyama,APP,0.76
"TPC Summerlin - Las Vegas, NV",Hudson Swafford,APP,0.28
"TPC Summerlin - Las Vegas, NV",Jason Bohn,APP,1.0
"TPC Summerlin - Las Vegas, NV",Jonathan Byrd,APP,-0.16
"TPC Summerlin - Las Vegas, NV",J.J. Henry,APP,-0.18
"TPC Summerlin - Las Vegas, NV",Jim Herman,APP,0.7
"TPC Summerlin - Las Vegas, NV",John Huh,APP,0.08
"TPC Summerlin - Las Vegas, NV",John Merrick,APP,-0.26
"TPC Summerlin - Las Vegas, NV",Jonathan Randolph,APP,0.55
"TPC Summerlin - Las Vegas, NV",John Senden,APP,0.53
"TPC Summerlin - Las Vegas, NV",Jimmy Walker,APP,1.53
"TPC Summerlin - Las Vegas, NV",Ken Duke,APP,-0.45
"TPC Summerlin - Las Vegas, NV",Kevin Kisner,APP,-1.43
"TPC Summerlin - Las Vegas, NV",Kyle Reifers,APP,-1.08
"TPC Summerlin - Las Vegas, NV",Kevin Stadler,APP,1.74
"TPC Summerlin - Las Vegas, NV",Kevin Streelman,APP,1.22
"TPC Summerlin - Las Vegas, NV",Kevin Tway,APP,-0.03
"TPC Summerlin - Las Vegas, NV",Martin Flores,APP,0.52
"TPC Summerlin - Las Vegas, NV",Martin Laird,APP,1.1
"TPC Summerlin - Las Vegas, NV",Nick Taylor,APP,-1.34
"TPC Summerlin - Las Vegas, NV",Nick Watney,APP,0.55
"TPC Summerlin - Las Vegas, NV",Padraig Harrington,APP,-0.98
"TPC Summerlin - Las Vegas, NV",Ryo Ishikawa,APP,1.91
"TPC Summerlin - Las Vegas, NV",Russell Knox,APP,-0.28
"TPC Summerlin - Las Vegas, NV",Robert Streb,APP,-0.34
"TPC Summerlin - Las Vegas, NV",Stuart Appleby,APP,-2.16
"TPC Summerlin - Las Vegas, NV",Scott Brown,APP,0.94
"TPC Summerlin - Las Vegas, NV",Stewart Cink,APP,1.78
"TPC Summerlin - Las Vegas, NV",Sean O'Hair,APP,-0.79
"TPC Summerlin - Las Vegas, NV",Scott Piercy,APP,0.17
"TPC Summerlin - Las Vegas, NV",Sam Saunders,APP,0.45
"TPC Summerlin - Las Vegas, NV",Tony Finau,APP,1.12
"TPC Summerlin - Las Vegas, NV",Tommy Gainey,APP,0.21
"TPC Summerlin - Las Vegas, NV",Tom Hoge,APP,0.09
"TPC Summerlin - Las Vegas, NV",Troy Merritt,APP,-0.7
"TPC Summerlin - Las Vegas, NV",Vijay Singh,APP,-0.19
"TPC Summerlin - Las Vegas, NV",Wes Homan,APP,0.08
"TPC Summerlin - Las Vegas, NV",Whee Kim,APP,0.26
"TPC Summerlin - Las Vegas, NV",William McGirt,APP,-0.37
"TPC Summerlin - Las Vegas, NV",Wes Roach,APP,0.54
"TPC Summerlin - Las Vegas, NV",Webb Simpson,APP,1.23
"TPC Summerlin - Las Vegas, NV",Zac Blair,APP,-0.56
"Muirfield Village Golf Club - Dublin, OH",Abraham Ancer,ARG,-0.13
"Muirfield Village Golf Club - Dublin, OH",Adam Hadwin,ARG,0.75
"Muirfield Village Golf Club - Dublin, OH",Aaron Rai,ARG,0.74
"Muirfield Village Golf Club - Dublin, OH",Adam Schenk,ARG,-0.01
"Muirfield Village Golf Club - Dublin, OH",Adam Scott,ARG,-1.79
"Muirfield Village Golf Club - Dublin, OH",Adam Svensson,ARG,-0.02
"Muirfield Village Golf Club - Dublin, OH",Aaron Wise,ARG,0.05
"Muirfield Village Golf Club - Dublin, OH",Brian Harman,ARG,0.66
"Muirfield Village Golf Club - Dublin, OH",Billy Horschel,ARG,1.31
"Muirfield Village Golf Club - Dublin, OH",Beau Hossler,ARG,0.43
"Muirfield Village Golf Club - Dublin, OH",Brandt Snedeker,ARG,0.25
"Muirfield Village Golf Club - Dublin, OH",Brendan Steele,ARG,-0.22
"Muirfield Village Golf Club - Dublin, OH",Brandon Wu,ARG,0.3
"Muirfield Village Golf Club - Dublin, OH",Corey Conners,ARG,-0.47
"Muirfield Village Golf Club - Dublin, OH",Cameron Davis,ARG,-0.88
"Muirfield Village Golf Club - Dublin, OH",Charles Howell III,ARG,-0.36
"Muirfield Village Golf Club - Dublin, OH",Chan Kim,ARG,-0.98
"Muirfield Village Golf Club - Dublin, OH",Chris Kirk,ARG,0.45
"Muirfield Village Golf Club - Dublin, OH",Carlos Ortiz,ARG,-0.44
"Muirfield Village Golf Club - Dublin, OH",C.T. Pan,ARG,0.21
"Muirfield Village Golf Club - Dublin, OH",Cameron Smith,ARG,1.38
"Muirfield Village Golf Club - Dublin, OH",Cameron Tringale,ARG,0.35
"Muirfield Village Golf Club - Dublin, OH",Camilo Villegas,ARG,0.52
"Muirfield Village Golf Club - Dublin, OH",Cameron Young,ARG,0.32
"Muirfield Village Golf Club - Dublin, OH",Daniel Berger,ARG,-0.5
"Muirfield Village Golf Club - Dublin, OH",Doug Ghim,ARG,-1.17
"Muirfield Village Golf Club - Dublin, OH",David Lingmerth,ARG,-0.8
"Muirfield Village Golf Club - Dublin, OH",David Lipsky,ARG,0.27
"Muirfield Village Golf Club - Dublin, OH",Denny McCarthy,ARG,1.76
"Muirfield Village Golf Club - Dublin, OH",Davis Riley,ARG,0.12
"Muirfield Village Golf Club - Dublin, OH",Emiliano Grillo,ARG,1.04
"Muirfield Village Golf Club - Dublin, OH",Francesco Molinari,ARG,0.7
"Muirfield Village Golf Club - Dublin, OH",Garrick Higgo,ARG,-0.99
"Muirfield Village Golf Club - Dublin, OH",Joel Dahmen,ARG,0.36
"Muirfield Village Golf Club - Dublin, OH",Jason Day,ARG,0.81
"Muirfield Village Golf Club - Dublin, OH",Joaquin Niemann,ARG,-0.57
"Muirfield Village Golf Club - Dublin, OH",J.T. Poston,ARG,-0.42
"Muirfield Village Golf Club - Dublin, OH",Jon Rahm,ARG,0.48
"Muirfield Village Golf Club - Dublin, OH",Jordan Spieth,ARG,0.64
"Muirfield Village Golf Club - Dublin, OH",Jhonattan Vegas,ARG,0.11
"Muirfield Village Golf Club - Dublin, OH",Keegan Bradley,ARG,-0.52
"Muirfield Village Golf Club - Dublin, OH",Kramer Hickok,ARG,0.61
"Muirfield Village Golf Club - Dublin, OH",Kyoung-Hoon Lee,ARG,0.1
"Muirfield Village Golf Club - Dublin, OH",Keith Mitchell,ARG,0.61
"Muirfield Village Golf Club - Dublin, OH",Lucas Glover,ARG,-0.41
"Muirfield Village Golf Club - Dublin, OH",Lanto Griffin,ARG,0.64
"Muirfield Village Golf Club - Dublin, OH",Lucas Herbert,ARG,0.87
"Muirfield Village Golf Club - Dublin, OH",Luke List,ARG,0.52
"Muirfield Village Golf Club - Dublin, OH",Max Homa,ARG,0.67
"Muirfield Village Golf Club - Dublin, OH",Mackenzie Hughes,ARG,0.87
"Muirfield Village Golf Club - Dublin, OH",Matt Kuchar,ARG,0.34
"Muirfield Village Golf Club - Dublin, OH",Martin Laird,ARG,0.61
"Muirfield Village Golf Club - Dublin, OH",Matthew NeSmith,ARG,-0.24
"Muirfield Village Golf Club - Dublin, OH",Mito Pereira,ARG,0.42
"Muirfield Village Golf Club - Dublin, OH",Patrick Cantlay,ARG,0.26
"Muirfield Village Golf Club - Dublin, OH",Pat Perez,ARG,0.8
"Muirfield Village Golf Club - Dublin, OH",Patrick Reed,ARG,0.85
"Muirfield Village Golf Club - Dublin, OH",Rickie Fowler,ARG,-0.28
"Muirfield Village Golf Club - Dublin, OH",Ryan Moore,ARG,-0.61
"Muirfield Village Golf Club - Dublin, OH",Sungjae Im,ARG,0.15
"Muirfield Village Golf Club - Dublin, OH",Si Woo Kim,ARG,0.94
"Muirfield Village Golf Club - Dublin, OH",Shane Lowry,ARG,0.5
"Muirfield Village Golf Club - Dublin, OH",Sepp Straka,ARG,-0.52
"Muirfield Village Golf Club - Dublin, OH",Sahith Theegala,ARG,0.4
"Muirfield Village Golf Club - Dublin, OH",Troy Merritt,ARG,0.17
"Muirfield Village Golf Club - Dublin, OH",Viktor Hovland,ARG,-1.49
"Muirfield Village Golf Club - Dublin, OH",Wyndham Clark,ARG,1.07
"Muirfield Village Golf Club - Dublin, OH",Will Zalatoris,ARG,-0.13
"Muirfield Village Golf Club - Dublin, OH",Xander Schauffele,ARG,0.7
"Colonial - Ft. Worth, TX",Adam Long,ARG,0.04
"Colonial - Ft. Worth, TX",Andrew Putnam,ARG,0.98
"Colonial - Ft. Worth, TX",Aaron Rai,ARG,-0.34
"Colonial - Ft. Worth, TX",Alex Smalley,ARG,1.13
"Colonial - Ft. Worth, TX",Adam Svensson,ARG,-0.76
"Colonial - Ft. Worth, TX",Bill Haas,ARG,0.07
"Colonial - Ft. Worth, TX",Beau Hossler,ARG,0.56
"Colonial - Ft. Worth, TX",Brandt Snedeker,ARG,0.01
"Colonial - Ft. Worth, TX",Brendon Todd,ARG,0.49
"Colonial - Ft. Worth, TX",Christiaan Bezuidenhout,ARG,-0.57
"Colonial - Ft. Worth, TX",Cameron Davis,ARG,0.47
"Colonial - Ft. Worth, TX",Charley Hoffman,ARG,-0.54
"Colonial - Ft. Worth, TX",Chris Kirk,ARG,0.63
"Colonial - Ft. Worth, TX",Collin Morikawa,ARG,0.21
"Colonial - Ft. Worth, TX",C.T. Pan,ARG,-0.74
"Colonial - Ft. Worth, TX",Chez Reavie,ARG,0.41
"Colonial - Ft. Worth, TX",Daniel Berger,ARG,0.96
"Colonial - Ft. Worth, TX",Dylan Frittelli,ARG,-0.23
"Colonial - Ft. Worth, TX",Danny Lee,ARG,0.73
"Colonial - Ft. Worth, TX",David Lipsky,ARG,-0.38
"Colonial - Ft. Worth, TX",Denny McCarthy,ARG,0.01
"Colonial - Ft. Worth, TX",Davis Riley,ARG,0.28
"Colonial - Ft. Worth, TX",Emiliano Grillo,ARG,-0.15
"Colonial - Ft. Worth, TX",Harry Higgs,ARG,0.22
"Colonial - Ft. Worth, TX",Harold Varner III,ARG,0.61
"Colonial - Ft. Worth, TX",Ian Poulter,ARG,0.12
"Colonial - Ft. Worth, TX",Joel Dahmen,ARG,-0.46
"Colonial - Ft. Worth, TX",John Huh,ARG,0.93
"Colonial - Ft. Worth, TX",Jason Kokrak,ARG,-1.23
"Colonial - Ft. Worth, TX",Jordan Spieth,ARG,1.11
"Colonial - Ft. Worth, TX",Kurt Kitayama,ARG,0.49
"Colonial - Ft. Worth, TX",Kevin Na,ARG,0.79
"Colonial - Ft. Worth, TX",Luke Donald,ARG,0.77
"Colonial - Ft. Worth, TX",Lucas Glover,ARG,-0.23
"Colonial - Ft. Worth, TX",Lucas Herbert,ARG,0.83
"Colonial - Ft. Worth, TX",Lee Hodges,ARG,-1.1
"Colonial - Ft. Worth, TX",Max Homa,ARG,0.39
"Colonial - Ft. Worth, TX",Mark Hubbard,ARG,0.1
"Colonial - Ft. Worth, TX",Matt Jones,ARG,0.3
"Colonial - Ft. Worth, TX",Matthew NeSmith,ARG,-0.68
"Colonial - Ft. Worth, TX",Mito Pereira,ARG,0.48
"Colonial - Ft. Worth, TX",Matthias Schwab,ARG,0.74
"Colonial - Ft. Worth, TX",Michael Thompson,ARG,0.75
"Colonial - Ft. Worth, TX",Martin Trainer,ARG,-0.11
"Colonial - Ft. Worth, TX",Nick Taylor,ARG,-0.65
"Colonial - Ft. Worth, TX",Pat Perez,ARG,0.56
"Colonial - Ft. Worth, TX",Patrick Reed,ARG,0.66
"Colonial - Ft. Worth, TX",Patrick Rodgers,ARG,-0.52
"Colonial - Ft. Worth, TX",Rickie Fowler,ARG,0.78
"Colonial - Ft. Worth, TX",Russell Knox,ARG,0.48
"Colonial - Ft. Worth, TX",Ryan Palmer,ARG,-0.87
"Colonial - Ft. Worth, TX",Rory Sabbatini,ARG,0.6
"Colonial - Ft. Worth, TX",Sam Burns,ARG,0.18
"Colonial - Ft. Worth, TX",Sungjae Im,ARG,1.05
"Colonial - Ft. Worth, TX",Sebastian Munoz,ARG,-0.5
"Colonial - Ft. Worth, TX",Scottie Scheffler,ARG,0.58
"Colonial - Ft. Worth, TX",Scott Stallings,ARG,-0.15
"Colonial - Ft. Worth, TX",Sahith Theegala,ARG,-0.05
"Colonial - Ft. Worth, TX",Tyler Duncan,ARG,0.59
"Colonial - Ft. Worth, TX",Tony Finau,ARG,0.01
"Colonial - Ft. Worth, TX",Tommy Fleetwood,ARG,0.4
"Colonial - Ft. Worth, TX",Talor Gooch,ARG,0.78
"Colonial - Ft. Worth, TX",Troy Merritt,ARG,-0.13
"Colonial - Ft. Worth, TX",Viktor Hovland,ARG,-0.6
"Colonial - Ft. Worth, TX",Webb Simpson,ARG,0.18
"Colonial - Ft. Worth, TX",Zach Johnson,ARG,0.93
"Southern Hills Country Club - Tulsa, OK",Abraham Ancer,ARG,-0.22
"Southern Hills Country Club - Tulsa, OK",Adam Hadwin,ARG,0.4
"Southern Hills Country Club - Tulsa, OK",Adam Schenk,ARG,-0.4
"Southern Hills Country Club - Tulsa, OK",Aaron Wise,ARG,-0.17
"Southern Hills Country Club - Tulsa, OK",Brian Harman,ARG,0.55
"Southern Hills Country Club - Tulsa, OK",Billy Horschel,ARG,0.86
"Southern Hills Country Club - Tulsa, OK",Beau Hossler,ARG,-0.71
"Southern Hills Country Club - Tulsa, OK",Brooks Koepka,ARG,-0.22
"Southern Hills Country Club - Tulsa, OK",Brendan Steele,ARG,0.29
"Southern Hills Country Club - Tulsa, OK",Bubba Watson,ARG,0.29
"Southern Hills Country Club - Tulsa, OK",Bernd Wiesberger,ARG,0.35
"Southern Hills Country Club - Tulsa, OK",Cameron Davis,ARG,0.52
"Southern Hills Country Club - Tulsa, OK",Chris Kirk,ARG,1.25
"Southern Hills Country Club - Tulsa, OK",Collin Morikawa,ARG,0.31
"Southern Hills Country Club - Tulsa, OK",Charl Schwartzel,ARG,0.0
"Southern Hills Country Club - Tulsa, OK",Cameron Smith,ARG,0.16
"Southern Hills Country Club - Tulsa, OK",Cameron Tringale,ARG,-0.26
"Southern Hills Country Club - Tulsa, OK",Cameron Young,ARG,0.39
"Southern Hills Country Club - Tulsa, OK",Denny McCarthy,ARG,0.27
"Southern Hills Country Club - Tulsa, OK",Davis Riley,ARG,-0.47
"Southern Hills Country Club - Tulsa, OK",Francesco Molinari,ARG,1.25
"Southern Hills Country Club - Tulsa, OK",Gary Woodland,ARG,-0.51
"Southern Hills Country Club - Tulsa, OK",Hideki Matsuyama,ARG,0.14
"Southern Hills Country Club - Tulsa, OK",Harold Varner III,ARG,1.22
"Southern Hills Country Club - Tulsa, OK",Jason Day,ARG,0.54
"Southern Hills Country Club - Tulsa, OK",Justin Harding,ARG,-0.5
"Southern Hills Country Club - Tulsa, OK",Jason Kokrak,ARG,0.39
"Southern Hills Country Club - Tulsa, OK",Joaquin Niemann,ARG,0.83
"Southern Hills Country Club - Tulsa, OK",Jon Rahm,ARG,-0.63
"Southern Hills Country Club - Tulsa, OK",Justin Rose,ARG,0.2
"Southern Hills Country Club - Tulsa, OK",Jordan Spieth,ARG,0.39
"Southern Hills Country Club - Tulsa, OK",Justin Thomas,ARG,0.81
"Southern Hills Country Club - Tulsa, OK",Keegan Bradley,ARG,0.31
"Southern Hills Country Club - Tulsa, OK",Kramer Hickok,ARG,-0.82
"Southern Hills Country Club - Tulsa, OK",Kyoung-Hoon Lee,ARG,0.02
"Southern Hills Country Club - Tulsa, OK",Keith Mitchell,ARG,-0.72
"Southern Hills Country Club - Tulsa, OK",Kevin Na,ARG,1.13
"Southern Hills Country Club - Tulsa, OK",Kevin Streelman,ARG,0.41
"Southern Hills Country Club - Tulsa, OK",Lucas Glover,ARG,-0.04
"Southern Hills Country Club - Tulsa, OK",Lanto Griffin,ARG,-0.54
"Southern Hills Country Club - Tulsa, OK",Lucas Herbert,ARG,0.22
"Southern Hills Country Club - Tulsa, OK",Luke List,ARG,-0.78
"Southern Hills Country Club - Tulsa, OK",Louis Oosthuizen,ARG,0.29
"Southern Hills Country Club - Tulsa, OK",Matthew Fitzpatrick,ARG,1.17
"Southern Hills Country Club - Tulsa, OK",Max Homa,ARG,-0.07
"Southern Hills Country Club - Tulsa, OK",Matt Kuchar,ARG,1.55
"Southern Hills Country Club - Tulsa, OK",Marc Leishman,ARG,-0.03
"Southern Hills Country Club - Tulsa, OK",Maverick McNealy,ARG,-0.85
"Southern Hills Country Club - Tulsa, OK",Mito Pereira,ARG,0.21
"Southern Hills Country Club - Tulsa, OK",Patton Kizzire,ARG,-0.53
"Southern Hills Country Club - Tulsa, OK",Patrick Reed,ARG,0.64
"Southern Hills Country Club - Tulsa, OK",Rickie Fowler,ARG,1.42
"Southern Hills Country Club - Tulsa, OK",Ryan Fox,ARG,-0.7
"Southern Hills Country Club - Tulsa, OK",Russell Henley,ARG,0.64
"Southern Hills Country Club - Tulsa, OK",Rikuya Hoshino,ARG,-0.04
"Southern Hills Country Club - Tulsa, OK",Sam Burns,ARG,-0.53
"Southern Hills Country Club - Tulsa, OK",Stewart Cink,ARG,-0.24
"Southern Hills Country Club - Tulsa, OK",Si Woo Kim,ARG,0.92
"Southern Hills Country Club - Tulsa, OK",Shane Lowry,ARG,0.38
"Southern Hills Country Club - Tulsa, OK",Sebastian Munoz,ARG,0.36
"Southern Hills Country Club - Tulsa, OK",Shaun Norris,ARG,-0.45
"Southern Hills Country Club - Tulsa, OK",Seamus Power,ARG,0.92
"Southern Hills Country Club - Tulsa, OK",Sepp Straka,ARG,-0.16
"Southern Hills Country Club - Tulsa, OK",Tony Finau,ARG,0.55
"Southern Hills Country Club - Tulsa, OK",Tommy Fleetwood,ARG,0.66
"Southern Hills Country Club - Tulsa, OK",Talor Gooch,ARG,0.73
"Southern Hills Country Club - Tulsa, OK",Tyrrell Hatton,ARG,0.41
"Southern Hills Country Club - Tulsa, OK",Tom Hoge,ARG,0.3
"Southern Hills Country Club - Tulsa, OK",Troy Merritt,ARG,1.7
"Southern Hills Country Club - Tulsa, OK",Thomas Pieters,ARG,-0.4
"Southern Hills Country Club - Tulsa, OK",Viktor Hovland,ARG,0.1
"Southern Hills Country Club - Tulsa, OK",Webb Simpson,ARG,0.38
"Southern Hills Country Club - Tulsa, OK",Will Zalatoris,ARG,0.63
"Southern Hills Country Club - Tulsa, OK",Xander Schauffele,ARG,0.15
"TPC Craig Ranch - McKinney, TX",Alexander Noren,ARG,0.14
"TPC Craig Ranch - McKinney, TX",Aaron Rai,ARG,-0.43
"TPC Craig Ranch - McKinney, TX",Adam Schenk,ARG,-0.58
"TPC Craig Ranch - McKinney, TX",Adam Scott,ARG,0.26
"TPC Craig Ranch - McKinney, TX",Adam Svensson,ARG,0.28
"TPC Craig Ranch - McKinney, TX",Aaron Wise,ARG,0.34
"TPC Craig Ranch - McKinney, TX",Brice Garnett,ARG,0.74
"TPC Craig Ranch - McKinney, TX",Branden Grace,ARG,0.73
"TPC Craig Ranch - McKinney, TX",Bill Haas,ARG,0.55
"TPC Craig Ranch - McKinney, TX",Beau Hossler,ARG,0.37
"TPC Craig Ranch - McKinney, TX",Brandon Wu,ARG,0.5
"TPC Craig Ranch - McKinney, TX",Christiaan Bezuidenhout,ARG,-0.11
"TPC Craig Ranch - McKinney, TX",Cameron Champ,ARG,-0.71
"TPC Craig Ranch - McKinney, TX",Chesson Hadley,ARG,0.3
"TPC Craig Ranch - McKinney, TX",Carlos Ortiz,ARG,-0.03
"TPC Craig Ranch - McKinney, TX",Charl Schwartzel,ARG,1.12
"TPC Craig Ranch - McKinney, TX",Dylan Frittelli,ARG,-0.2
"TPC Craig Ranch - McKinney, TX",Dustin Johnson,ARG,-0.07
"TPC Craig Ranch - McKinney, TX",David Lipsky,ARG,0.43
"TPC Craig Ranch - McKinney, TX",Davis Riley,ARG,0.19
"TPC Craig Ranch - McKinney, TX",Emiliano Grillo,ARG,0.2
"TPC Craig Ranch - McKinney, TX",Francesco Molinari,ARG,-0.49
"TPC Craig Ranch - McKinney, TX",Hideki Matsuyama,ARG,-0.17
"TPC Craig Ranch - McKinney, TX",Ian Poulter,ARG,0.1
"TPC Craig Ranch - McKinney, TX",Joseph Bramlett,ARG,0.86
"TPC Craig Ranch - McKinney, TX",Jason Day,ARG,0.38
"TPC Craig Ranch - McKinney, TX",James Hahn,ARG,-0.3
"TPC Craig Ranch - McKinney, TX",Joohyung Kim,ARG,0.31
"TPC Craig Ranch - McKinney, TX",Jason Kokrak,ARG,-0.25
"TPC Craig Ranch - McKinney, TX",Joaquin Niemann,ARG,0.31
"TPC Craig Ranch - McKinney, TX",J.J. Spaun,ARG,0.12
"TPC Craig Ranch - McKinney, TX",Jordan Spieth,ARG,0.41
"TPC Craig Ranch - McKinney, TX",Justin Thomas,ARG,0.93
"TPC Craig Ranch - McKinney, TX",Jhonattan Vegas,ARG,0.3
"TPC Craig Ranch - McKinney, TX",Kiradech Aphibarnrat,ARG,-0.64
"TPC Craig Ranch - McKinney, TX",Kyoung-Hoon Lee,ARG,0.68
"TPC Craig Ranch - McKinney, TX",Keith Mitchell,ARG,0.43
"TPC Craig Ranch - McKinney, TX",Lanto Griffin,ARG,-0.47
"TPC Craig Ranch - McKinney, TX",Michael Gligic,ARG,0.6
"TPC Craig Ranch - McKinney, TX",Mark Hubbard,ARG,-0.27
"TPC Craig Ranch - McKinney, TX",Matt Kuchar,ARG,0.02
"TPC Craig Ranch - McKinney, TX",Marc Leishman,ARG,-0.15
"TPC Craig Ranch - McKinney, TX",Maverick McNealy,ARG,0.34
"TPC Craig Ranch - McKinney, TX",Matthew NeSmith,ARG,0.19
"TPC Craig Ranch - McKinney, TX",Mito Pereira,ARG,0.14
"TPC Craig Ranch - McKinney, TX",Matthias Schwab,ARG,0.1
"TPC Craig Ranch - McKinney, TX",Michael Thompson,ARG,-0.29
"TPC Craig Ranch - McKinney, TX",Martin Trainer,ARG,-0.05
"TPC Craig Ranch - McKinney, TX",Nate Lashley,ARG,0.52
"TPC Craig Ranch - McKinney, TX",Paul Barjon,ARG,-0.99
"TPC Craig Ranch - McKinney, TX",Patton Kizzire,ARG,-0.34
"TPC Craig Ranch - McKinney, TX",Peter Malnati,ARG,-0.02
"TPC Craig Ranch - McKinney, TX",Pat Perez,ARG,0.71
"TPC Craig Ranch - McKinney, TX",Patrick Rodgers,ARG,-0.47
"TPC Craig Ranch - McKinney, TX",Peter Uihlein,ARG,-0.42
"TPC Craig Ranch - McKinney, TX",Ryan Palmer,ARG,0.1
"TPC Craig Ranch - McKinney, TX",Rory Sabbatini,ARG,0.79
"TPC Craig Ranch - McKinney, TX",Stephan Jaeger,ARG,0.6
"TPC Craig Ranch - McKinney, TX",Sebastian Munoz,ARG,0.1
"TPC Craig Ranch - McKinney, TX",Seamus Power,ARG,0.58
"TPC Craig Ranch - McKinney, TX",Seth Reeves,ARG,-0.87
"TPC Craig Ranch - McKinney, TX",Scottie Scheffler,ARG,0.49
"TPC Craig Ranch - McKinney, TX",Scott Stallings,ARG,-0.49
"TPC Craig Ranch - McKinney, TX",Sepp Straka,ARG,0.18
"TPC Craig Ranch - McKinney, TX",Sahith Theegala,ARG,0.66
"TPC Craig Ranch - McKinney, TX",Tyler Duncan,ARG,-0.47
"TPC Craig Ranch - McKinney, TX",Tommy Fleetwood,ARG,-0.66
"TPC Craig Ranch - McKinney, TX",Tom Hoge,ARG,1.0
"TPC Craig Ranch - McKinney, TX",Taylor Moore,ARG,0.49
"TPC Craig Ranch - McKinney, TX",Trey Mullinax,ARG,0.02
"TPC Craig Ranch - McKinney, TX",Vaughn Taylor,ARG,-0.62
"TPC Craig Ranch - McKinney, TX",Vincent Whaley,ARG,0.82
"TPC Craig Ranch - McKinney, TX",Wesley Bryan,ARG,0.0
"TPC Craig Ranch - McKinney, TX",Xander Schauffele,ARG,0.61
"TPC Potomac at Avenel Farm - Potomac, MD",Abraham Ancer,ARG,-0.29
"TPC Potomac at Avenel Farm - Potomac, MD",Anirban Lahiri,ARG,0.72
"TPC Potomac at Avenel Farm - Potomac, MD",Adam Schenk,ARG,0.46
"TPC Potomac at Avenel Farm - Potomac, MD",Brian Harman,ARG,0.21
"TPC Potomac at Avenel Farm - Potomac, MD",Ben Martin,ARG,-0.25
"TPC Potomac at Avenel Farm - Potomac, MD",Brendan Steele,ARG,-0.78
"TPC Potomac at Avenel Farm - Potomac, MD",Corey Conners,ARG,0.06
"TPC Potomac at Avenel Farm - Potomac, MD",C.T. Pan,ARG,0.05
